,UserId,Date,Revenue,Country,DOB,Gender,RegDate,days_since_reg
1924,3137360,2017-08-17,26.87,US,1986-02-20,M,2017-01-12,217 days
1925,3137371,2016-11-10,23.35,Other,1986-11-12,M,2016-11-10,0 days
1926,3137371,2016-11-11,11.68,Other,1986-11-12,M,2016-11-10,1 days
1927,3137371,2016-11-14,11.68,Other,1986-11-12,M,2016-11-10,4 days
1928,3137371,2016-12-18,15.05,Other,1986-11-12,M,2016-11-10,38 days
1929,3137371,2017-04-11,34.61,Other,1986-11-12,M,2016-11-10,152 days
1930,3137371,2017-04-12,14.42,Other,1986-11-12,M,2016-11-10,153 days
1931,3137385,2017-01-20,23.35,Other,1985-02-06,M,2017-01-20,0 days
1932,3137385,2017-01-22,23.35,Other,1985-02-06,M,2017-01-20,2 days
1933,3137402,2016-11-06,11.68,Other,1980-05-08,M,2016-11-03,3 days
1934,3137402,2016-11-08,23.35,Other,1980-05-08,M,2016-11-03,5 days
1935,3137402,2017-04-07,11.54,Other,1980-05-08,M,2016-11-03,155 days
1936,3137402,2017-04-11,11.54,Other,1980-05-08,M,2016-11-03,159 days
1937,3137402,2017-04-13,11.54,Other,1980-05-08,M,2016-11-03,161 days
1938,3137410,2016-10-30,85.0,GB,1970-12-04,M,2016-10-30,0 days
1939,3137410,2016-11-01,25.0,GB,1970-12-04,M,2016-10-30,2 days
1940,3137410,2016-11-02,90.0,GB,1970-12-04,M,2016-10-30,3 days
1941,3137410,2017-02-17,40.0,GB,1970-12-04,M,2016-10-30,110 days
1942,3137410,2017-02-18,20.0,GB,1970-12-04,M,2016-10-30,111 days
1943,3137410,2017-03-20,40.0,GB,1970-12-04,M,2016-10-30,141 days
1944,3137410,2017-04-23,25.0,GB,1970-12-04,M,2016-10-30,175 days
1945,3137410,2017-06-07,20.0,GB,1970-12-04,M,2016-10-30,220 days
1946,3137410,2017-06-08,20.0,GB,1970-12-04,M,2016-10-30,221 days
1947,3137476,2017-01-20,17.05,DE,1980-01-30,M,2017-01-20,0 days
1948,3137476,2017-01-22,38.37,DE,1980-01-30,M,2017-01-20,2 days
1949,3137476,2017-01-23,21.32,DE,1980-01-30,M,2017-01-20,3 days
1950,3137476,2017-04-20,21.26,DE,1980-01-30,M,2017-01-20,90 days
1951,3137476,2017-05-17,17.01,DE,1980-01-30,M,2017-01-20,117 days
1952,3137478,2017-01-04,4007.5,Other,1982-07-05,M,2017-01-04,0 days
1953,3137478,2017-01-05,596.86,Other,1982-07-05,M,2017-01-04,1 days
1954,3137478,2017-01-06,1534.79,Other,1982-07-05,M,2017-01-04,2 days
1955,3137535,2016-12-18,17.05,US,1993-07-07,M,2016-12-18,0 days
1956,3137544,2016-10-20,25.0,GB,1982-11-26,M,2016-10-20,0 days
1957,3137546,2016-12-07,20.0,GB,1975-02-25,M,2016-12-07,0 days
1958,3137570,2017-03-12,17.82,DE,1974-02-23,M,2017-03-12,0 days
1959,3137607,2016-12-21,34.11,US,1995-03-23,M,2016-12-21,0 days
1960,3137664,2017-03-10,26.72,DE,1968-12-07,M,2017-03-10,0 days
1961,3137664,2017-04-16,36.36,DE,1968-12-07,M,2017-03-10,37 days
1962,3137664,2017-05-20,17.88,DE,1968-12-07,M,2017-03-10,71 days
1963,3137664,2017-06-18,22.2,DE,1968-12-07,M,2017-03-10,100 days
1964,3137664,2017-06-20,26.64,DE,1968-12-07,M,2017-03-10,102 days
1965,3137664,2017-06-21,17.76,DE,1968-12-07,M,2017-03-10,103 days
1966,3137664,2017-06-22,17.76,DE,1968-12-07,M,2017-03-10,104 days
1967,3137664,2017-06-24,35.52,DE,1968-12-07,M,2017-03-10,106 days
1968,3137664,2017-06-25,133.21,DE,1968-12-07,M,2017-03-10,107 days
1969,3137664,2017-06-26,954.7,DE,1968-12-07,M,2017-03-10,108 days
1970,3137664,2017-06-27,577.26,DE,1968-12-07,M,2017-03-10,109 days
1971,3137664,2017-06-28,17.76,DE,1968-12-07,M,2017-03-10,110 days
1972,3137664,2017-07-13,342.04,DE,1968-12-07,M,2017-03-10,125 days
1973,3137679,2016-11-30,32.83,FR,1964-05-20,M,2016-11-30,0 days
1974,3137679,2017-03-17,23.14,FR,1964-05-20,M,2016-11-30,107 days
1975,3137679,2017-04-24,45.04,FR,1964-05-20,M,2016-11-30,145 days
1976,3137679,2017-04-25,18.02,FR,1964-05-20,M,2016-11-30,146 days
1977,3137679,2017-04-26,18.02,FR,1964-05-20,M,2016-11-30,147 days
1978,3137679,2017-04-30,18.42,FR,1964-05-20,M,2016-11-30,151 days
1979,3137679,2017-05-02,64.46,FR,1964-05-20,M,2016-11-30,153 days
1980,3137679,2017-05-03,27.63,FR,1964-05-20,M,2016-11-30,154 days
1981,3137683,2016-11-25,17.05,DE,1986-04-04,M,2016-11-25,0 days
1982,3137683,2017-03-24,17.01,DE,1986-04-04,M,2016-11-25,119 days
1983,3137721,2016-12-30,20.0,GB,1985-09-23,M,2016-12-30,0 days
1984,3137831,2016-12-10,50.0,GB,1980-02-20,M,2016-12-10,0 days
1985,3137831,2017-04-21,30.0,GB,1980-02-20,M,2016-12-10,132 days
1986,3137845,2017-01-28,630.0,GB,1954-03-19,M,2017-01-28,0 days
1987,3137845,2017-01-31,390.0,GB,1954-03-19,M,2017-01-28,3 days
1988,3137845,2017-02-02,80.0,GB,1954-03-19,M,2017-01-28,5 days
1989,3137859,2016-12-11,20.0,GB,1983-09-11,M,2016-12-11,0 days
1990,3137862,2017-01-12,17.05,Other,1979-10-26,M,2017-01-10,2 days
1991,3137901,2016-10-10,17.05,DE,1954-08-25,F,2016-10-10,0 days
1992,3137901,2016-11-09,21.32,DE,1954-08-25,F,2016-10-10,30 days
1993,3137901,2017-01-13,21.26,DE,1954-08-25,F,2016-10-10,95 days
1994,3137901,2017-01-21,25.52,DE,1954-08-25,F,2016-10-10,103 days
1995,3137901,2017-01-22,25.52,DE,1954-08-25,F,2016-10-10,104 days
1996,3137901,2017-01-23,21.26,DE,1954-08-25,F,2016-10-10,105 days
1997,3137901,2017-01-25,34.02,DE,1954-08-25,F,2016-10-10,107 days
1998,3137901,2017-01-26,21.26,DE,1954-08-25,F,2016-10-10,108 days
1999,3137901,2017-02-03,21.26,DE,1954-08-25,F,2016-10-10,116 days
2000,3137901,2017-02-04,34.02,DE,1954-08-25,F,2016-10-10,117 days
2001,3137901,2017-02-05,17.01,DE,1954-08-25,F,2016-10-10,118 days
2002,3137901,2017-02-08,21.11,DE,1954-08-25,F,2016-10-10,121 days
2003,3137901,2017-02-12,21.11,DE,1954-08-25,F,2016-10-10,125 days
2004,3137901,2017-02-15,42.23,DE,1954-08-25,F,2016-10-10,128 days
2005,3137901,2017-02-16,42.23,DE,1954-08-25,F,2016-10-10,129 days
2006,3137901,2017-02-17,42.23,DE,1954-08-25,F,2016-10-10,130 days
2007,3137901,2017-02-20,25.34,DE,1954-08-25,F,2016-10-10,133 days
2008,3137901,2017-02-22,42.23,DE,1954-08-25,F,2016-10-10,135 days
2009,3137901,2017-02-24,42.23,DE,1954-08-25,F,2016-10-10,137 days
2010,3137901,2017-02-25,126.69,DE,1954-08-25,F,2016-10-10,138 days
2011,3137901,2017-02-26,42.23,DE,1954-08-25,F,2016-10-10,139 days
2012,3137901,2017-02-27,84.46,DE,1954-08-25,F,2016-10-10,140 days
2013,3137901,2017-02-28,16.89,DE,1954-08-25,F,2016-10-10,141 days
2014,3137901,2017-03-01,42.23,DE,1954-08-25,F,2016-10-10,142 days
2015,3137901,2017-03-03,84.46,DE,1954-08-25,F,2016-10-10,144 days
2016,3137901,2017-03-04,42.23,DE,1954-08-25,F,2016-10-10,145 days
2017,3137901,2017-03-06,109.8,DE,1954-08-25,F,2016-10-10,147 days
2018,3137901,2017-03-07,42.23,DE,1954-08-25,F,2016-10-10,148 days
2019,3137901,2017-03-09,42.23,DE,1954-08-25,F,2016-10-10,150 days
2020,3137901,2017-03-10,87.33,DE,1954-08-25,F,2016-10-10,151 days
2021,3137901,2017-03-11,130.99,DE,1954-08-25,F,2016-10-10,152 days
2022,3137901,2017-03-12,43.66,DE,1954-08-25,F,2016-10-10,153 days
2023,3137901,2017-03-15,87.33,DE,1954-08-25,F,2016-10-10,156 days
2024,3137901,2017-03-21,43.66,DE,1954-08-25,F,2016-10-10,162 days
2025,3137901,2017-03-25,87.33,DE,1954-08-25,F,2016-10-10,166 days
2026,3137901,2017-03-26,43.66,DE,1954-08-25,F,2016-10-10,167 days
2027,3137901,2017-03-30,26.2,DE,1954-08-25,F,2016-10-10,171 days
2028,3137901,2017-03-31,26.2,DE,1954-08-25,F,2016-10-10,172 days
2029,3137901,2017-04-02,26.2,DE,1954-08-25,F,2016-10-10,174 days
2030,3137901,2017-04-04,26.2,DE,1954-08-25,F,2016-10-10,176 days
2031,3137901,2017-04-05,43.66,DE,1954-08-25,F,2016-10-10,177 days
2032,3137901,2017-04-07,113.53,DE,1954-08-25,F,2016-10-10,179 days
2033,3137901,2017-04-08,43.66,DE,1954-08-25,F,2016-10-10,180 days
2034,3137901,2017-04-10,43.89,DE,1954-08-25,F,2016-10-10,182 days
2035,3137901,2017-04-11,131.67,DE,1954-08-25,F,2016-10-10,183 days
2036,3137901,2017-04-13,43.89,DE,1954-08-25,F,2016-10-10,185 days
2037,3137901,2017-04-14,43.89,DE,1954-08-25,F,2016-10-10,186 days
2038,3137901,2017-04-15,70.22,DE,1954-08-25,F,2016-10-10,187 days
2039,3137901,2017-04-18,43.89,DE,1954-08-25,F,2016-10-10,190 days
2040,3137901,2017-04-19,26.33,DE,1954-08-25,F,2016-10-10,191 days
2041,3137901,2017-04-22,35.11,DE,1954-08-25,F,2016-10-10,194 days
2042,3137901,2017-04-23,21.95,DE,1954-08-25,F,2016-10-10,195 days
2043,3137901,2017-04-25,26.33,DE,1954-08-25,F,2016-10-10,197 days
2044,3137901,2017-04-26,26.33,DE,1954-08-25,F,2016-10-10,198 days
2045,3137901,2017-04-27,43.89,DE,1954-08-25,F,2016-10-10,199 days
2046,3137901,2017-04-30,131.67,DE,1954-08-25,F,2016-10-10,202 days
2047,3137901,2017-05-01,26.33,DE,1954-08-25,F,2016-10-10,203 days
2048,3137901,2017-05-02,114.12,DE,1954-08-25,F,2016-10-10,204 days
2049,3137901,2017-05-03,43.89,DE,1954-08-25,F,2016-10-10,205 days
2050,3137901,2017-05-05,43.89,DE,1954-08-25,F,2016-10-10,207 days
2051,3137901,2017-05-06,21.95,DE,1954-08-25,F,2016-10-10,208 days
2052,3137901,2017-05-07,43.89,DE,1954-08-25,F,2016-10-10,209 days
2053,3137901,2017-05-08,43.89,DE,1954-08-25,F,2016-10-10,210 days
2054,3137901,2017-05-09,131.67,DE,1954-08-25,F,2016-10-10,211 days
2055,3137901,2017-05-12,44.79,DE,1954-08-25,F,2016-10-10,214 days
2056,3137901,2017-05-13,44.79,DE,1954-08-25,F,2016-10-10,215 days
2057,3137901,2017-05-14,44.79,DE,1954-08-25,F,2016-10-10,216 days
2058,3137901,2017-05-15,22.39,DE,1954-08-25,F,2016-10-10,217 days
2059,3137901,2017-05-16,49.27,DE,1954-08-25,F,2016-10-10,218 days
2060,3137901,2017-05-18,53.74,DE,1954-08-25,F,2016-10-10,220 days
2061,3137901,2017-05-19,26.87,DE,1954-08-25,F,2016-10-10,221 days
2062,3137901,2017-05-20,26.87,DE,1954-08-25,F,2016-10-10,222 days
2063,3137901,2017-05-21,71.66,DE,1954-08-25,F,2016-10-10,223 days
2064,3137901,2017-05-22,71.66,DE,1954-08-25,F,2016-10-10,224 days
2065,3137901,2017-05-23,44.79,DE,1954-08-25,F,2016-10-10,225 days
2066,3137901,2017-05-24,44.79,DE,1954-08-25,F,2016-10-10,226 days
2067,3137901,2017-05-26,17.91,DE,1954-08-25,F,2016-10-10,228 days
2068,3137901,2017-05-27,44.79,DE,1954-08-25,F,2016-10-10,229 days
2069,3137901,2017-05-30,22.39,DE,1954-08-25,F,2016-10-10,232 days
2070,3137901,2017-05-31,44.79,DE,1954-08-25,F,2016-10-10,233 days
2071,3137901,2017-06-02,44.79,DE,1954-08-25,F,2016-10-10,235 days
2072,3137901,2017-06-03,22.39,DE,1954-08-25,F,2016-10-10,236 days
2073,3137901,2017-06-05,44.79,DE,1954-08-25,F,2016-10-10,238 days
2074,3137901,2017-06-08,26.87,DE,1954-08-25,F,2016-10-10,241 days
2075,3137901,2017-06-13,27.62,DE,1954-08-25,F,2016-10-10,246 days
2076,3137901,2017-06-16,27.62,DE,1954-08-25,F,2016-10-10,249 days
2077,3137901,2017-06-21,27.62,DE,1954-08-25,F,2016-10-10,254 days
2078,3137901,2017-06-27,46.04,DE,1954-08-25,F,2016-10-10,260 days
2079,3137901,2017-06-28,46.04,DE,1954-08-25,F,2016-10-10,261 days
2080,3137901,2017-06-29,73.66,DE,1954-08-25,F,2016-10-10,262 days
2081,3137901,2017-06-30,46.04,DE,1954-08-25,F,2016-10-10,263 days
2082,3137901,2017-07-02,46.04,DE,1954-08-25,F,2016-10-10,265 days
2083,3137901,2017-07-03,46.04,DE,1954-08-25,F,2016-10-10,266 days
2084,3137901,2017-07-04,46.04,DE,1954-08-25,F,2016-10-10,267 days
2085,3137901,2017-07-05,46.04,DE,1954-08-25,F,2016-10-10,268 days
2086,3137901,2017-07-06,46.04,DE,1954-08-25,F,2016-10-10,269 days
2087,3137901,2017-07-07,46.04,DE,1954-08-25,F,2016-10-10,270 days
2088,3137901,2017-07-08,46.04,DE,1954-08-25,F,2016-10-10,271 days
2089,3137901,2017-07-09,46.04,DE,1954-08-25,F,2016-10-10,272 days
2090,3137901,2017-07-10,26.47,DE,1954-08-25,F,2016-10-10,273 days
2091,3137901,2017-07-11,26.47,DE,1954-08-25,F,2016-10-10,274 days
2092,3137901,2017-07-12,26.47,DE,1954-08-25,F,2016-10-10,275 days
2093,3137901,2017-07-13,26.47,DE,1954-08-25,F,2016-10-10,276 days
2094,3137901,2017-07-14,26.47,DE,1954-08-25,F,2016-10-10,277 days
2095,3137901,2017-07-19,44.12,DE,1954-08-25,F,2016-10-10,282 days
2096,3137901,2017-07-24,26.47,DE,1954-08-25,F,2016-10-10,287 days
2097,3137901,2017-07-28,44.12,DE,1954-08-25,F,2016-10-10,291 days
2098,3137901,2017-08-02,44.12,DE,1954-08-25,F,2016-10-10,296 days
2099,3137901,2017-08-05,44.12,DE,1954-08-25,F,2016-10-10,299 days
2100,3137901,2017-08-11,43.84,DE,1954-08-25,F,2016-10-10,305 days
2101,3137901,2017-08-14,43.84,DE,1954-08-25,F,2016-10-10,308 days
2102,3137901,2017-08-15,43.84,DE,1954-08-25,F,2016-10-10,309 days
2103,3137901,2017-08-17,43.84,DE,1954-08-25,F,2016-10-10,311 days
2104,3137901,2017-08-18,70.15,DE,1954-08-25,F,2016-10-10,312 days
2105,3137901,2017-08-21,26.31,DE,1954-08-25,F,2016-10-10,315 days
2106,3137901,2017-08-22,43.84,DE,1954-08-25,F,2016-10-10,316 days
2107,3137901,2017-08-24,43.84,DE,1954-08-25,F,2016-10-10,318 days
2108,3137901,2017-08-25,43.84,DE,1954-08-25,F,2016-10-10,319 days
2109,3137901,2017-08-26,43.84,DE,1954-08-25,F,2016-10-10,320 days
2110,3137901,2017-08-27,43.84,DE,1954-08-25,F,2016-10-10,321 days
2111,3137901,2017-08-28,26.31,DE,1954-08-25,F,2016-10-10,322 days
2112,3137921,2017-03-08,20.0,GB,1958-09-29,M,2017-03-08,0 days
2113,3137922,2017-04-06,100.0,GB,1979-03-10,M,2017-04-06,0 days
2114,3137942,2016-12-28,17.82,DE,1964-10-01,F,2016-12-28,0 days
2115,3138018,2017-03-01,30.0,GB,1983-09-22,M,2017-03-01,0 days
2116,3138026,2016-10-10,19.87,US,1988-05-10,F,2016-10-10,0 days
2117,3138032,2016-12-20,17.05,US,1982-04-26,M,2016-12-20,0 days
2118,3138032,2017-01-06,17.05,US,1982-04-26,M,2016-12-20,17 days
2119,3138032,2017-01-07,17.05,US,1982-04-26,M,2016-12-20,18 days
2120,3138032,2017-01-23,17.16,US,1982-04-26,M,2016-12-20,34 days
2121,3138032,2017-01-28,34.33,US,1982-04-26,M,2016-12-20,39 days
2122,3138041,2017-02-01,19.91,US,1988-05-10,F,2017-02-01,0 days
2123,3138064,2016-11-03,30.0,GB,1985-03-30,F,2016-11-03,0 days
2124,3138064,2017-06-23,25.0,GB,1985-03-30,F,2016-11-03,232 days
2125,3138064,2017-07-04,25.0,GB,1985-03-30,F,2016-11-03,243 days
2126,3138081,2016-11-08,100.0,GB,1969-08-30,M,2016-11-08,0 days
2127,3138081,2016-12-25,100.0,GB,1969-08-30,M,2016-11-08,47 days
2128,3138081,2016-12-27,50.0,GB,1969-08-30,M,2016-11-08,49 days
2129,3138081,2016-12-29,20.0,GB,1969-08-30,M,2016-11-08,51 days
2130,3138081,2017-01-05,30.0,GB,1969-08-30,M,2016-11-08,58 days
2131,3138081,2017-01-06,20.0,GB,1969-08-30,M,2016-11-08,59 days
2132,3138081,2017-01-12,30.0,GB,1969-08-30,M,2016-11-08,65 days
2133,3138081,2017-01-14,20.0,GB,1969-08-30,M,2016-11-08,67 days
2134,3138081,2017-02-14,50.0,GB,1969-08-30,M,2016-11-08,98 days
2135,3138118,2016-11-18,85.27,Other,1959-03-01,M,2016-11-18,0 days
2136,3138136,2016-10-09,44.54,DE,1989-11-17,M,2016-10-09,0 days
2137,3138136,2016-10-11,160.35,DE,1989-11-17,M,2016-10-09,2 days
2138,3138182,2017-02-07,53.45,DE,1970-12-30,M,2017-02-07,0 days
2139,3138265,2017-02-25,50.0,GB,1970-06-20,F,2017-02-25,0 days
2140,3138273,2017-02-21,17.05,US,1992-10-26,M,2017-02-21,0 days
2141,3138301,2017-03-19,109.0,GB,1987-10-23,M,2017-03-19,0 days
2142,3138329,2016-10-05,21.32,Other,1989-07-08,M,2016-10-05,0 days
2143,3138329,2016-10-07,17.05,Other,1989-07-08,M,2016-10-05,2 days
2144,3138366,2016-10-19,11.68,Other,1978-05-24,M,2016-10-19,0 days
2145,3138366,2016-10-29,11.68,Other,1978-05-24,M,2016-10-19,10 days
2146,3138366,2016-11-07,11.68,Other,1978-05-24,M,2016-10-19,19 days
2147,3138366,2016-12-23,12.4,Other,1978-05-24,M,2016-10-19,65 days
2148,3138380,2017-01-31,26.72,DE,1984-12-06,F,2017-01-31,0 days
2149,3138404,2016-10-06,2984.31,Other,1976-01-16,M,2016-10-05,1 days
2150,3138448,2017-01-10,400.0,GB,1990-01-02,M,2017-01-10,0 days
2151,3138448,2017-03-15,200.0,GB,1990-01-02,M,2017-01-10,64 days
2152,3138448,2017-06-20,175.0,GB,1990-01-02,M,2017-01-10,161 days
2153,3138448,2017-07-14,100.0,GB,1990-01-02,M,2017-01-10,185 days
2154,3138490,2016-12-21,25.0,GB,1982-06-29,M,2016-12-21,0 days
2155,3138521,2017-03-09,17.05,Other,1972-09-11,M,2017-03-09,0 days
2156,3138540,2016-11-21,20.0,GB,1977-12-22,F,2016-11-21,0 days
2157,3138540,2017-06-13,20.0,GB,1977-12-22,F,2016-11-21,204 days
2158,3138615,2017-01-19,80.0,GB,1986-11-13,M,2017-01-19,0 days
2159,3138615,2017-03-03,25.0,GB,1986-11-13,M,2017-01-19,43 days
2160,3138615,2017-08-02,50.0,GB,1986-11-13,M,2017-01-19,195 days
2161,3138621,2016-09-26,34.11,US,1986-03-06,F,2016-09-26,0 days
2162,3138621,2016-09-30,42.63,US,1986-03-06,F,2016-09-26,4 days
2163,3138621,2016-10-05,127.9,US,1986-03-06,F,2016-09-26,9 days
2164,3138643,2016-12-14,45.0,GB,1958-06-04,F,2016-12-14,0 days
2165,3138648,2017-03-04,42.63,US,1976-03-15,M,2017-03-04,0 days
2166,3138648,2017-04-20,42.91,US,1976-03-15,M,2017-03-04,47 days
2167,3138673,2016-10-21,22.27,DE,1992-10-05,M,2016-10-21,0 days
2168,3138714,2016-10-28,20.0,GB,1963-02-16,F,2016-10-28,0 days
2169,3138714,2016-11-02,20.0,GB,1963-02-16,F,2016-10-28,5 days
2170,3138714,2016-11-07,20.0,GB,1963-02-16,F,2016-10-28,10 days
2171,3138714,2017-01-04,20.0,GB,1963-02-16,F,2016-10-28,68 days
2172,3138714,2017-05-24,20.0,GB,1963-02-16,F,2016-10-28,208 days
2173,3138714,2017-06-07,20.0,GB,1963-02-16,F,2016-10-28,222 days
2174,3138714,2017-07-24,20.0,GB,1963-02-16,F,2016-10-28,269 days
2175,3138714,2017-08-07,20.0,GB,1963-02-16,F,2016-10-28,283 days
2176,3138714,2017-08-21,20.0,GB,1963-02-16,F,2016-10-28,297 days
2177,3138746,2016-11-09,28.14,FR,1981-12-03,M,2016-11-09,0 days
2178,3138751,2016-11-03,85.27,US,1992-04-21,M,2016-11-03,0 days
2179,3138751,2016-11-04,51.16,US,1992-04-21,M,2016-11-03,1 days
2180,3138751,2017-01-13,25.63,US,1992-04-21,M,2016-11-03,71 days
2181,3138787,2016-12-20,50.0,GB,1969-08-30,M,2016-12-20,0 days
2182,3138787,2017-02-05,50.0,GB,1969-08-30,M,2016-12-20,47 days
2183,3138787,2017-02-20,50.0,GB,1969-08-30,M,2016-12-20,62 days
2184,3138787,2017-02-27,50.0,GB,1969-08-30,M,2016-12-20,69 days
2185,3138787,2017-03-28,40.0,GB,1969-08-30,M,2016-12-20,98 days
2186,3138787,2017-05-13,50.0,GB,1969-08-30,M,2016-12-20,144 days
2187,3138809,2016-12-03,17.82,DE,1985-09-24,M,2016-12-03,0 days
2188,3138856,2017-02-23,20.0,GB,1981-12-09,M,2017-02-23,0 days
2189,3138859,2016-12-21,115.0,GB,1992-03-05,M,2016-12-21,0 days
2190,3138859,2017-02-20,20.0,GB,1992-03-05,M,2016-12-21,61 days
2191,3138863,2017-01-23,21.32,US,1982-02-13,M,2017-01-23,0 days
2192,3138876,2017-03-28,40.0,GB,1996-10-26,M,2017-03-28,0 days
2193,3138876,2017-03-29,40.0,GB,1996-10-26,M,2017-03-28,1 days
2194,3138876,2017-05-22,20.0,GB,1996-10-26,M,2017-03-28,55 days
2195,3138876,2017-08-02,20.0,GB,1996-10-26,M,2017-03-28,127 days
2196,3138890,2016-12-06,42.63,US,1992-04-17,M,2016-12-06,0 days
2197,3138890,2016-12-13,75.89,US,1992-04-17,M,2016-12-06,7 days
2198,3138890,2016-12-18,170.53,US,1992-04-17,M,2016-12-06,12 days
2199,3138890,2017-04-17,33.78,US,1992-04-17,M,2016-12-06,132 days
2200,3138890,2017-05-08,113.53,US,1992-04-17,M,2016-12-06,153 days
2201,3138890,2017-08-21,18.42,US,1992-04-17,M,2016-12-06,258 days
2202,3138901,2017-03-22,100.0,GB,1979-03-19,M,2017-03-22,0 days
2203,3138902,2017-04-01,50.0,GB,1979-11-15,M,2017-04-01,0 days
2204,3138902,2017-04-02,50.0,GB,1979-11-15,M,2017-04-01,1 days
2205,3138911,2016-09-26,17.05,US,1990-01-08,M,2016-09-26,0 days
2206,3138953,2016-11-22,100.0,GB,1978-12-28,M,2016-11-22,0 days
2207,3138981,2017-03-01,20.0,GB,1982-08-20,M,2017-02-24,5 days
2208,3138981,2017-04-16,20.0,GB,1982-08-20,M,2017-02-24,51 days
2209,3139059,2016-09-24,95.0,GB,1992-06-09,M,2016-09-24,0 days
2210,3139072,2017-01-13,100.0,GB,1979-10-30,M,2017-01-13,0 days
2211,3139091,2016-10-11,25.58,Other,1987-02-13,M,2016-10-11,0 days
2212,3139105,2017-02-05,20.0,GB,1971-09-21,M,2017-02-05,0 days
2213,3139150,2017-01-28,34.11,Other,1987-07-16,M,2017-01-18,10 days
2214,3139158,2016-11-11,30.0,GB,1966-10-15,M,2016-11-11,0 days
2215,3139158,2016-11-12,20.0,GB,1966-10-15,M,2016-11-11,1 days
2216,3139158,2016-11-18,20.0,GB,1966-10-15,M,2016-11-11,7 days
2217,3139198,2016-10-30,64.0,GB,1988-04-27,M,2016-10-30,0 days
2218,3139234,2017-01-25,20.0,GB,1969-04-11,M,2017-01-25,0 days
2219,3139234,2017-01-29,20.0,GB,1969-04-11,M,2017-01-25,4 days
2220,3139241,2017-04-10,17.05,US,1992-06-13,M,2017-04-10,0 days
2221,3139241,2017-04-14,17.91,US,1992-06-13,M,2017-04-10,4 days
2222,3139241,2017-04-15,34.11,US,1992-06-13,M,2017-04-10,5 days
2223,3139241,2017-04-16,18.76,US,1992-06-13,M,2017-04-10,6 days
2224,3139241,2017-04-17,17.91,US,1992-06-13,M,2017-04-10,7 days
2225,3139241,2017-04-22,35.81,US,1992-06-13,M,2017-04-10,12 days
2226,3139241,2017-05-01,17.05,US,1992-06-13,M,2017-04-10,21 days
2227,3139241,2017-05-02,17.05,US,1992-06-13,M,2017-04-10,22 days
2228,3139241,2017-06-08,17.09,US,1992-06-13,M,2017-04-10,59 days
2229,3139241,2017-08-12,16.89,US,1992-06-13,M,2017-04-10,124 days
2230,3139241,2017-09-29,17.47,US,1992-06-13,M,2017-04-10,172 days
2231,3139289,2017-01-21,29.19,Other,1979-09-13,M,2017-01-21,0 days
2232,3139300,2016-10-12,102.32,US,1981-09-25,M,2016-10-12,0 days
2233,3139300,2016-10-13,25.58,US,1981-09-25,M,2016-10-12,1 days
2234,3139300,2016-10-17,42.63,US,1981-09-25,M,2016-10-12,5 days
2235,3139300,2016-12-29,34.17,US,1981-09-25,M,2016-10-12,78 days
2236,3139300,2017-01-23,93.56,US,1981-09-25,M,2016-10-12,103 days
2237,3139300,2017-02-08,119.08,US,1981-09-25,M,2016-10-12,119 days
2238,3139300,2017-02-09,127.58,US,1981-09-25,M,2016-10-12,120 days
2239,3139300,2017-02-17,67.57,US,1981-09-25,M,2016-10-12,128 days
2240,3139300,2017-02-20,59.12,US,1981-09-25,M,2016-10-12,131 days
2241,3139300,2017-02-28,42.23,US,1981-09-25,M,2016-10-12,139 days
2242,3139300,2017-04-16,930.48,US,1981-09-25,M,2016-10-12,186 days
2243,3139300,2017-05-02,52.67,US,1981-09-25,M,2016-10-12,202 days
2244,3139300,2017-05-10,307.23,US,1981-09-25,M,2016-10-12,210 days
2245,3139300,2017-05-12,232.89,US,1981-09-25,M,2016-10-12,212 days
2246,3139300,2017-06-13,294.66,US,1981-09-25,M,2016-10-12,244 days
2247,3139300,2017-07-17,441.15,US,1981-09-25,M,2016-10-12,278 days
2248,3139300,2017-07-26,211.75,US,1981-09-25,M,2016-10-12,287 days
2249,3139366,2017-01-03,44.54,DE,1984-01-28,F,2017-01-03,0 days
2250,3139377,2016-11-05,20.0,GB,1979-03-06,M,2016-11-05,0 days
2251,3139377,2017-04-13,20.0,GB,1979-03-06,M,2016-11-05,159 days
2252,3139388,2016-12-17,20.0,GB,1953-08-22,F,2016-12-17,0 days
2253,3139388,2016-12-19,20.0,GB,1953-08-22,F,2016-12-17,2 days
2254,3139388,2016-12-30,50.0,GB,1953-08-22,F,2016-12-17,13 days
2255,3139388,2017-01-04,150.0,GB,1953-08-22,F,2016-12-17,18 days
2256,3139388,2017-01-14,50.0,GB,1953-08-22,F,2016-12-17,28 days
2257,3139388,2017-01-19,50.0,GB,1953-08-22,F,2016-12-17,33 days
2258,3139388,2017-01-20,30.0,GB,1953-08-22,F,2016-12-17,34 days
2259,3139388,2017-01-22,150.0,GB,1953-08-22,F,2016-12-17,36 days
2260,3139388,2017-01-25,100.0,GB,1953-08-22,F,2016-12-17,39 days
2261,3139388,2017-01-31,90.0,GB,1953-08-22,F,2016-12-17,45 days
2262,3139388,2017-02-01,210.0,GB,1953-08-22,F,2016-12-17,46 days
2263,3139388,2017-02-03,100.0,GB,1953-08-22,F,2016-12-17,48 days
2264,3139388,2017-02-07,50.0,GB,1953-08-22,F,2016-12-17,52 days
